pais,regimen,variante,variable,frecuencia,horizonte,beta,t
Reino Unido,bajo,M-actividad,acciones,M,31,0.5271813088193394,0.20193150633559107
Reino Unido,bajo,M-actividad,acciones,M,32,1.0883946684726908,0.43038201406907167
Reino Unido,bajo,M-actividad,acciones,M,33,1.2777665188338372,0.48473367267903245
Reino Unido,bajo,M-actividad,acciones,M,34,1.4079599965105136,0.5116613032909562
Reino Unido,bajo,M-actividad,acciones,M,35,1.2689492948682148,0.491739598160492
Reino Unido,bajo,M-actividad,acciones,M,36,0.5136653645013596,0.18665853964683926
Reino Unido,bajo,M-actividad,acciones,M,37,0.6872652792458959,0.24942458892005717
Reino Unido,bajo,M-actividad,acciones,M,38,0.4352287874598886,0.1585478956291156
Reino Unido,bajo,M-actividad,acciones,M,39,0.520735680041586,0.18584990792996806
Reino Unido,bajo,M-actividad,acciones,M,40,0.7652951416678672,0.27158631695329055
Reino Unido,bajo,M-actividad,acciones,M,41,0.2390753492481924,0.08321518314077332
Reino Unido,bajo,M-actividad,acciones,M,42,0.4259190800583502,0.14810974700320265
Reino Unido,bajo,M-actividad,acciones,M,43,0.43856759594129757,0.15167892752869233
Reino Unido,bajo,M-actividad,acciones,M,44,0.5682251855666243,0.1871502061033758
Reino Unido,bajo,M-actividad,acciones,M,45,0.4122261452497362,0.1345021058261418
Reino Unido,bajo,M-actividad,acciones,M,46,0.02154493381103635,0.007335539428039163
Reino Unido,bajo,M-actividad,acciones,M,47,0.2955805146719385,0.10012551991255553
Reino Unido,bajo,M-actividad,acciones,M,48,0.6651869228890579,0.22170339775011427
Reino Unido,bajo,M-actividad,salario,M,0,-0.318076703080842,-1.6529113858220543
Reino Unido,bajo,M-actividad,salario,M,1,-0.324142102965912,-1.2084610188808538
Reino Unido,bajo,M-actividad,salario,M,2,-0.5753994830094458,-2.2118327526265267
Reino Unido,bajo,M-actividad,salario,M,3,-0.6391354477022847,-2.4490117855549993
Reino Unido,bajo,M-actividad,salario,M,4,-0.40965782409410223,-2.0158766613093473
Reino Unido,bajo,M-actividad,salario,M,5,-0.4808731920986615,-2.3128755372851324
Reino Unido,bajo,M-actividad,salario,M,6,-0.2791834250203796,-1.0707560566442336
Reino Unido,bajo,M-actividad,salario,M,7,-0.22871868326380804,-0.8326996434470763
Reino Unido,bajo,M-actividad,salario,M,8,-0.39858667767938716,-1.260494411780686
Reino Unido,bajo,M-actividad,salario,M,9,-0.47407075737565824,-1.5732019235572632
Reino Unido,bajo,M-actividad,salario,M,10,-0.5049655146785222,-1.7160247196864333
Reino Unido,bajo,M-actividad,salario,M,11,-0.7207380302876346,-2.3847562057896003
Reino Unido,bajo,M-actividad,salario,M,12,-0.7672482529297262,-3.003842855127244
Reino Unido,bajo,M-actividad,salario,M,13,-0.643836583597903,-2.707447376111183
Reino Unido,bajo,M-actividad,salario,M,14,-0.7022612299017195,-2.6533269209409225
Reino Unido,bajo,M-actividad,salario,M,15,-0.7879214429747654,-2.7599623052514755
Reino Unido,bajo,M-actividad,salario,M,16,-0.9443954631339361,-3.1241963726116007
Reino Unido,bajo,M-actividad,salario,M,17,-0.8808986345076978,-2.884760319288337
Reino Unido,bajo,M-actividad,salario,M,18,-1.1717565068573823,-4.251598039296442
Reino Unido,bajo,M-actividad,salario,M,19,-1.1229077944848043,-4.028015977604854
Reino Unido,bajo,M-actividad,salario,M,20,-1.0901689888829507,-3.73321792108257
Reino Unido,bajo,M-actividad,salario,M,21,-1.144628606982524,-4.032740429415687
Reino Unido,bajo,M-actividad,salario,M,22,-1.2105326823015075,-4.016440799880495
Reino Unido,bajo,M-actividad,salario,M,23,-1.100665136710513,-3.4234681830674774
Reino Unido,bajo,M-actividad,salario,M,24,-1.235318851396451,-3.9111549780042862
Reino Unido,bajo,M-actividad,salario,M,25,-1.325490084121239,-3.987404930998254
Reino Unido,bajo,M-actividad,salario,M,26,-1.329316322827027,-3.8855158036386217
Reino Unido,bajo,M-actividad,salario,M,27,-1.3897495709162073,-4.082600166217218
Reino Unido,bajo,M-actividad,salario,M,28,-1.4496435293895233,-4.228923441841817
Reino Unido,bajo,M-actividad,salario,M,29,-1.5198178322635254,-4.539882457726832
Reino Unido,bajo,M-actividad,salario,M,30,-1.4688502642881012,-4.320120079630319
Reino Unido,bajo,M-actividad,salario,M,31,-1.4902075893909483,-3.922431545309945
Reino Unido,bajo,M-actividad,salario,M,32,-1.4705898626324703,-4.224597020928539
Reino Unido,bajo,M-actividad,salario,M,33,-1.3800675196719183,-3.283473699912603
Reino Unido,bajo,M-actividad,salario,M,34,-1.3513684851685346,-3.4921966414492203
Reino Unido,bajo,M-actividad,salario,M,35,-1.442648940548474,-3.3284055780968367
Reino Unido,bajo,M-actividad,salario,M,36,-1.5247745421857648,-3.2032751656128666
Reino Unido,bajo,M-actividad,salario,M,37,-1.659437579739044,-3.3968384764405806
Reino Unido,bajo,M-actividad,salario,M,38,-1.6202554598328007,-3.546308247036007
Reino Unido,bajo,M-actividad,salario,M,39,-1.6427207552457286,-3.427428892794477
Reino Unido,bajo,M-actividad,salario,M,40,-1.6815334350570066,-3.1471775865635423
Reino Unido,bajo,M-actividad,salario,M,41,-1.8475256348431632,-3.432222528555202
Reino Unido,bajo,M-actividad,salario,M,42,-1.7633055460737412,-3.4454145161713385
Reino Unido,bajo,M-actividad,salario,M,43,-1.8571225111071143,-3.381650289906268
Reino Unido,bajo,M-actividad,salario,M,44,-1.7708080932808898,-3.3056689857123436
Reino Unido,bajo,M-actividad,salario,M,45,-1.863928086573453,-3.433840517258632
Reino Unido,bajo,M-actividad,salario,M,46,-1.7617026706056707,-3.367088017517953
Reino Unido,bajo,M-actividad,salario,M,47,-1.7246331542454219,-2.7920211205343053
Reino Unido,bajo,M-actividad,salario,M,48,-1.8235095092335534,-2.6936572265969536
Reino Unido,bajo,M-actividad,ipc,M,0,-0.021638225946589325,-0.5720974357854473
Reino Unido,bajo,M-actividad,ipc,M,1,-0.06261274115111903,-0.9462950801381894
Reino Unido,bajo,M-actividad,ipc,M,2,-0.04403536815072043,-0.4730932659495574
Reino Unido,bajo,M-actividad,ipc,M,3,0.009849827031270518,0.09317210306545527
Reino Unido,bajo,M-actividad,ipc,M,4,0.08001431263241053,0.6396540314229725
Reino Unido,bajo,M-actividad,ipc,M,5,0.10611198666875045,0.7056220904518589
Reino Unido,bajo,M-actividad,ipc,M,6,0.16133416106009582,0.9546883982506873
Reino Unido,bajo,M-actividad,ipc,M,7,0.1893147270363997,1.0006733159705188
Reino Unido,bajo,M-actividad,ipc,M,8,0.24932945201265835,1.1713689553946398
Reino Unido,bajo,M-actividad,ipc,M,9,0.3264882321719548,1.4422293105507262
Reino Unido,bajo,M-actividad,ipc,M,10,0.38850753867467763,1.5468507028104308
Reino Unido,bajo,M-actividad,ipc,M,11,0.47877959456488894,1.7429461411540301
Reino Unido,bajo,M-actividad,ipc,M,12,0.47541420178194504,1.6864395484005434
Reino Unido,bajo,M-actividad,ipc,M,13,0.5011130303065099,1.694543507683997
Reino Unido,bajo,M-actividad,ipc,M,14,0.5965274933222683,1.9456578343765294
Reino Unido,bajo,M-actividad,ipc,M,15,0.6672326380294412,2.0335410714061126
Reino Unido,bajo,M-actividad,ipc,M,16,0.7175195173140456,2.0478051829329402
Reino Unido,bajo,M-actividad,ipc,M,17,0.7734832555713319,2.1235307017354352
Reino Unido,bajo,M-actividad,ipc,M,18,0.7814068937572772,2.0998509944567076
Reino Unido,bajo,M-actividad,ipc,M,19,0.8441004305701857,2.1528063346804744
Reino Unido,bajo,M-actividad,ipc,M,20,0.8657353518091498,2.1451413570262794
Reino Unido,bajo,M-actividad,ipc,M,21,0.8828481442372662,2.0935259563718223
Reino Unido,bajo,M-actividad,ipc,M,22,0.867359850529011,2.001270088042801
Reino Unido,bajo,M-actividad,ipc,M,23,0.867161147252896,1.9542735481719855
Reino Unido,bajo,M-actividad,ipc,M,24,0.9534887868590924,2.120865592001467
Reino Unido,bajo,M-actividad,ipc,M,25,0.9466514242024239,2.064298433820156
Reino Unido,bajo,M-actividad,ipc,M,26,1.007612362093044,2.237526944039156
Reino Unido,bajo,M-actividad,ipc,M,27,1.0746133755039797,2.3051077141977245
Reino Unido,bajo,M-actividad,ipc,M,28,1.0635815595142593,2.2564094094143785
Reino Unido,bajo,M-actividad,ipc,M,29,1.038813206176756,2.194436058089688
Reino Unido,bajo,M-actividad,ipc,M,30,1.092413592622567,2.2738655233180607
Reino Unido,bajo,M-actividad,ipc,M,31,1.1643344612325355,2.3491874068531495
Reino Unido,bajo,M-actividad,ipc,M,32,1.1532630626817524,2.320308722833058
Reino Unido,bajo,M-actividad,ipc,M,33,1.135811837980566,2.2858779212825207
Reino Unido,bajo,M-actividad,ipc,M,34,1.1484151884704512,2.3218972965008793
Reino Unido,bajo,M-actividad,ipc,M,35,1.218572246097914,2.4489761997558435
Reino Unido,bajo,M-actividad,ipc,M,36,1.2762150986334695,2.450779708279695
Reino Unido,bajo,M-actividad,ipc,M,37,1.3487737787367176,2.553079373002763
Reino Unido,bajo,M-actividad,ipc,M,38,1.3240250901533877,2.4636294501031903
Reino Unido,bajo,M-actividad,ipc,M,39,1.2941559370523923,2.438295593877285
Reino Unido,bajo,M-actividad,ipc,M,40,1.2769126468496625,2.4222487101721044
Reino Unido,bajo,M-actividad,ipc,M,41,1.2432174399591756,2.3618916475266674
Reino Unido,bajo,M-actividad,ipc,M,42,1.2364825744019703,2.400859246122313
Reino Unido,bajo,M-actividad,ipc,M,43,1.0893205680817748,2.07455372421879
Reino Unido,bajo,M-actividad,ipc,M,44,0.949694404352543,1.7938444401349034
Reino Unido,bajo,M-actividad,ipc,M,45,0.8434111855042791,1.5911024192431305
Reino Unido,bajo,M-actividad,ipc,M,46,0.5465228049257641,0.9441957695337246
Reino Unido,bajo,M-actividad,ipc,M,47,0.2694370429905025,0.35003945395120056
Reino Unido,bajo,M-actividad,ipc,M,48,0.846434041425015,1.4773333946950327
Reino Unido,bajo,M-actividad,fx,M,0,0.8865266390827027,2.415005784496315
Reino Unido,bajo,M-actividad,fx,M,1,1.3220705784171372,2.3023119384596233
Reino Unido,bajo,M-actividad,fx,M,2,1.6281449095902314,2.2967950280316844
Reino Unido,bajo,M-actividad,fx,M,3,1.3778429309659095,1.6591387394859156
Reino Unido,bajo,M-actividad,fx,M,4,1.1634614623255277,1.1750495430116878
Reino Unido,bajo,M-actividad,fx,M,5,1.1294047625478547,1.0881089843952014
Reino Unido,bajo,M-actividad,fx,M,6,0.9768009341856039,1.0081199096207238
Reino Unido,bajo,M-actividad,fx,M,7,0.7307837139527434,0.7489219809936785
Reino Unido,bajo,M-actividad,fx,M,8,0.5708064883451708,0.5760819974294676
Reino Unido,bajo,M-actividad,fx,M,9,0.8180513498795177,0.7661452121997608
Reino Unido,bajo,M-actividad,fx,M,10,0.9387307904133502,0.7803042667466947
Reino Unido,bajo,M-actividad,fx,M,11,0.58318396537168,0.46519700576248957
Reino Unido,bajo,M-actividad,fx,M,12,0.3701097954442722,0.29336091648921386
Reino Unido,bajo,M-actividad,fx,M,13,0.07217511226481946,0.0547915758086362
Reino Unido,bajo,M-actividad,fx,M,14,-0.02211669891627109,-0.016518284836196936
Reino Unido,bajo,M-actividad,fx,M,15,-0.07292692785372501,-0.05703186654477032
Reino Unido,bajo,M-actividad,fx,M,16,0.004727631277410724,0.003724542019937462
Reino Unido,bajo,M-actividad,fx,M,17,-0.32453246333407176,-0.2629549049376508
Reino Unido,bajo,M-actividad,fx,M,18,-0.43220195654503885,-0.33404521313832536
Reino Unido,bajo,M-actividad,fx,M,19,-0.1483808388213039,-0.1055623723551039
Reino Unido,bajo,M-actividad,fx,M,20,0.3513832694676977,0.26361026208471305
Reino Unido,bajo,M-actividad,fx,M,21,0.28597312273187636,0.1986308504728427
Reino Unido,bajo,M-actividad,fx,M,22,0.06587787850871457,0.044513189577032646
Reino Unido,bajo,M-actividad,fx,M,23,0.49395132815278475,0.31158654993781165
Reino Unido,bajo,M-actividad,fx,M,24,0.7261216900160224,0.46234449712388936
Reino Unido,bajo,M-actividad,fx,M,25,0.8059764874475239,0.5238335249564667
Reino Unido,bajo,M-actividad,fx,M,26,0.9429155855141996,0.6229616053243835
Reino Unido,bajo,M-actividad,fx,M,27,1.198286391777072,0.7728891588266581
Reino Unido,bajo,M-actividad,fx,M,28,1.3250115142221002,0.8401755725620346
Reino Unido,bajo,M-actividad,fx,M,29,1.2348735912435764,0.8057522357523803
Reino Unido,bajo,M-actividad,fx,M,30,0.7107416693134097,0.44397395590069544
Reino Unido,bajo,M-actividad,fx,M,31,0.7225070296745477,0.4588086982543271
Reino Unido,bajo,M-actividad,fx,M,32,0.20874347269560228,0.13382739231641155
Reino Unido,bajo,M-actividad,fx,M,33,0.027902704272092113,0.018149652165976665
Reino Unido,bajo,M-actividad,fx,M,34,0.02596408506301992,0.015629707614524282
Reino Unido,bajo,M-actividad,fx,M,35,0.4649640051520924,0.27757944528095146
Reino Unido,bajo,M-actividad,fx,M,36,0.020611559875759078,0.012684822046229149
Reino Unido,bajo,M-actividad,fx,M,37,0.17468690333003495,0.10125659636358644
Reino Unido,bajo,M-actividad,fx,M,38,0.3123066052459567,0.18758964143863924
Reino Unido,bajo,M-actividad,fx,M,39,0.06346086121080655,0.03946709345824757
Reino Unido,bajo,M-actividad,fx,M,40,-0.13668155048275302,-0.08660117835715918
Reino Unido,bajo,M-actividad,fx,M,41,0.2828749924650059,0.18261878118782163
Reino Unido,bajo,M-actividad,fx,M,42,1.0960045458754817,0.705309379731333
Reino Unido,bajo,M-actividad,fx,M,43,0.7376837780986993,0.48732914738822214
Reino Unido,bajo,M-actividad,fx,M,44,0.7848253635714222,0.5227012833055283
Reino Unido,bajo,M-actividad,fx,M,45,0.6346777622377175,0.4140600487011034
Reino Unido,bajo,M-actividad,fx,M,46,0.6784693686793404,0.45995700989332655
Reino Unido,bajo,M-actividad,fx,M,47,0.37694599087088854,0.2700381103132007
Reino Unido,bajo,M-actividad,fx,M,48,0.6915463565891302,0.4870249086943288
Reino Unido,bajo,M-actividad,vivienda,Q,0,-0.5461085197175705,-2.21280262355555
Reino Unido,bajo,M-actividad,vivienda,Q,1,-1.0263204705666433,-2.2114806886824168
Reino Unido,bajo,M-actividad,vivienda,Q,2,-0.8576463379143209,-1.3200119234455037
Reino Unido,bajo,M-actividad,vivienda,Q,3,-0.8708486221400233,-1.0905498728952212
Reino Unido,bajo,M-actividad,vivienda,Q,4,-1.2082286305133905,-1.383503863423843
Reino Unido,bajo,M-actividad,vivienda,Q,5,-2.396288736188983,-2.290673568516413
Reino Unido,bajo,M-actividad,vivienda,Q,6,-3.1763882860430543,-2.4171542527741634
Reino Unido,bajo,M-actividad,vivienda,Q,7,-3.420494892447619,-2.08512122818982
Reino Unido,bajo,M-actividad,vivienda,Q,8,-3.740321387635748,-2.179614847461944
Reino Unido,bajo,M-actividad,vivienda,Q,9,-4.158631450224616,-2.3116692746322465
Reino Unido,bajo,M-actividad,vivienda,Q,10,-4.219352683023609,-2.412111407925339
Reino Unido,bajo,M-actividad,vivienda,Q,11,-4.383887497094033,-2.4819181590449397
Reino Unido,bajo,M-actividad,vivienda,Q,12,-4.913544203201939,-2.6142790171123953
Reino Unido,bajo,M-actividad,credito,Q,0,1.0746088363016078,1.987416335214383
Reino Unido,bajo,M-actividad,credito,Q,1,0.9574736877722365,1.1427582717498084
Reino Unido,bajo,M-actividad,credito,Q,2,1.0584632894157524,1.020187991493885
Reino Unido,bajo,M-actividad,credito,Q,3,1.7306127824927346,1.3175926889377734
Reino Unido,bajo,M-actividad,credito,Q,4,1.5377518023648906,1.1613888127671317
Reino Unido,bajo,M-actividad,credito,Q,5,1.0961170916535359,0.8043032885652931
Reino Unido,bajo,M-actividad,credito,Q,6,1.3149426538575772,0.9253537970949683
Reino Unido,bajo,M-actividad,credito,Q,7,1.2522824445867131,0.8122097984574896
Reino Unido,bajo,M-actividad,credito,Q,8,1.2465596617408672,0.7685035270016323
Reino Unido,bajo,M-actividad,credito,Q,9,1.106896923653172,0.6431278859047599
Reino Unido,bajo,M-actividad,credito,Q,10,0.7612037449968858,0.41871655440228966
Reino Unido,bajo,M-actividad,credito,Q,11,0.152885283300544,0.0767663181652404
Reino Unido,bajo,M-actividad,credito,Q,12,-0.3423797522091818,-0.16465609174759815
Reino Unido,bajo,Exceso+act,tasa,M,0,-0.08958769726975242,-1.7849108584303905
Reino Unido,bajo,Exceso+act,tasa,M,1,-0.19296940345148303,-1.718103207018789
Reino Unido,bajo,Exceso+act,tasa,M,2,-0.27004912428483036,-1.631028613246176
Reino Unido,bajo,Exceso+act,tasa,M,3,-0.33328050912446083,-1.5825341532033785
Reino Unido,bajo,Exceso+act,tasa,M,4,-0.3768239881041495,-1.5471517396516885
Reino Unido,bajo,Exceso+act,tasa,M,5,-0.39480662781665116,-1.4580228745380541
Reino Unido,bajo,Exceso+act,tasa,M,6,-0.39237853654610544,-1.3719040479938724
Reino Unido,bajo,Exceso+act,tasa,M,7,-0.3908327615295006,-1.316889608884347
Reino Unido,bajo,Exceso+act,tasa,M,8,-0.4063764890506077,-1.2994515832201778
Reino Unido,bajo,Exceso+act,tasa,M,9,-0.453296161399393,-1.3594518586525128
Reino Unido,bajo,Exceso+act,tasa,M,10,-0.5268701879489246,-1.4614364139379064
Reino Unido,bajo,Exceso+act,tasa,M,11,-0.5604121643431438,-1.4457503105795793
Reino Unido,bajo,Exceso+act,tasa,M,12,-0.6026572016099411,-1.4650747243890212
Reino Unido,bajo,Exceso+act,tasa,M,13,-0.569570921612572,-1.3423473836864797
Reino Unido,bajo,Exceso+act,tasa,M,14,-0.5615311433206316,-1.3079646509298524
Reino Unido,bajo,Exceso+act,tasa,M,15,-0.5382561115094583,-1.2501297404385414
Reino Unido,bajo,Exceso+act,tasa,M,16,-0.5265612643206544,-1.2222644854783722
Reino Unido,bajo,Exceso+act,tasa,M,17,-0.5433870091071501,-1.2565065027537652
Reino Unido,bajo,Exceso+act,tasa,M,18,-0.6019810999493598,-1.3709414301013039
Reino Unido,bajo,Exceso+act,tasa,M,19,-0.6546092042998239,-1.439035270497003
Reino Unido,bajo,Exceso+act,tasa,M,20,-0.6826360219893451,-1.4439632189941853
Reino Unido,bajo,Exceso+act,tasa,M,21,-0.6723742526537606,-1.3845813251460315
Reino Unido,bajo,Exceso+act,tasa,M,22,-0.6674008895952847,-1.3485535041772485
Reino Unido,bajo,Exceso+act,tasa,M,23,-0.6741400683196288,-1.328100924126472
Reino Unido,bajo,Exceso+act,tasa,M,24,-0.6709200250673978,-1.2912016276396603
Reino Unido,bajo,Exceso+act,tasa,M,25,-0.7425332690107911,-1.4268787859269756
Reino Unido,bajo,Exceso+act,tasa,M,26,-0.7044399513734211,-1.3372831357430899
Reino Unido,bajo,Exceso+act,tasa,M,27,-0.7270373863168575,-1.3851671953155216
Reino Unido,bajo,Exceso+act,tasa,M,28,-0.7243734901949972,-1.375999151143454
Reino Unido,bajo,Exceso+act,tasa,M,29,-0.6706342532907349,-1.246202829369484
Reino Unido,bajo,Exceso+act,tasa,M,30,-0.634473724980462,-1.1507905157301939
Reino Unido,bajo,Exceso+act,tasa,M,31,-0.6064281351937342,-1.0918563322822323
Reino Unido,bajo,Exceso+act,tasa,M,32,-0.6134666485645982,-1.1044664174738412
Reino Unido,bajo,Exceso+act,tasa,M,33,-0.6588477709941375,-1.173875624629684
Reino Unido,bajo,Exceso+act,tasa,M,34,-0.6220579916281065,-1.1433821984205124
Reino Unido,bajo,Exceso+act,tasa,M,35,-0.5957381109545022,-1.1398188028728944
Reino Unido,bajo,Exceso+act,tasa,M,36,-0.5616541694442142,-1.1543891284073446
Reino Unido,bajo,Exceso+act,tasa,M,37,-0.6276360919850864,-1.2993484967675697
Reino Unido,bajo,Exceso+act,tasa,M,38,-0.6944562166232641,-1.4272451901447858
Reino Unido,bajo,Exceso+act,tasa,M,39,-0.5539409232517626,-1.156206161083554
Reino Unido,bajo,Exceso+act,tasa,M,40,-0.44533339490087415,-0.9037678639248108
Reino Unido,bajo,Exceso+act,tasa,M,41,-0.5862484289582489,-1.2450439237854931
Reino Unido,bajo,Exceso+act,tasa,M,42,-0.5583465411586274,-1.2067001660120864
Reino Unido,bajo,Exceso+act,tasa,M,43,-0.6055717109104248,-1.3741670298694961
Reino Unido,bajo,Exceso+act,tasa,M,44,-0.6551410845325873,-1.581957257798893
Reino Unido,bajo,Exceso+act,tasa,M,45,-0.6556266620397867,-1.6347119343862218
Reino Unido,bajo,Exceso+act,tasa,M,46,-0.6307398808353677,-1.5976298271206488
Reino Unido,bajo,Exceso+act,tasa,M,47,-0.6082806437212581,-1.5869452199867842
Reino Unido,bajo,Exceso+act,tasa,M,48,-0.7005449993418922,-2.042736119876908
Reino Unido,bajo,Exceso+act,acciones,M,0,-2.355905551538383,-1.8801701560275268
Reino Unido,bajo,Exceso+act,acciones,M,1,-3.0552003693513563,-1.8501808683409855
Reino Unido,bajo,Exceso+act,acciones,M,2,-1.7579698565312394,-0.9823470287841721
Reino Unido,bajo,Exceso+act,acciones,M,3,-1.256594549053907,-0.7133750656254467
Reino Unido,bajo,Exceso+act,acciones,M,4,-1.2505606966201082,-0.6496945491108819
Reino Unido,bajo,Exceso+act,acciones,M,5,-1.4775952003610269,-0.7112689441508452
Reino Unido,bajo,Exceso+act,acciones,M,6,-1.119410310228842,-0.5325500318349018
Reino Unido,bajo,Exceso+act,acciones,M,7,0.7706730678510444,0.31640691110865804
Reino Unido,bajo,Exceso+act,acciones,M,8,1.2379871445869695,0.5057540301508889
Reino Unido,bajo,Exceso+act,acciones,M,9,1.3850906759622672,0.5615713523038467
Reino Unido,bajo,Exceso+act,acciones,M,10,1.557034126441688,0.6397716180687679
Reino Unido,bajo,Exceso+act,acciones,M,11,1.004857618541944,0.4310961873787544
Reino Unido,bajo,Exceso+act,acciones,M,12,0.8185500522076866,0.37100894143621216
Reino Unido,bajo,Exceso+act,acciones,M,13,1.0993454907521225,0.4770254292600235
Reino Unido,bajo,Exceso+act,acciones,M,14,0.6275702506313587,0.25513541016467345
Reino Unido,bajo,Exceso+act,acciones,M,15,0.9516256693534767,0.38804697338624733
Reino Unido,bajo,Exceso+act,acciones,M,16,1.3845182148988873,0.5349458057738002
Reino Unido,bajo,Exceso+act,acciones,M,17,0.40305029970002626,0.1492643605524383
Reino Unido,bajo,Exceso+act,acciones,M,18,0.13863133550604398,0.05057028373575488
Reino Unido,bajo,Exceso+act,acciones,M,19,0.10225588305610755,0.03593518264464036
Reino Unido,bajo,Exceso+act,acciones,M,20,0.7670567282407684,0.26551500553889773
Reino Unido,bajo,Exceso+act,acciones,M,21,1.4882041357585674,0.5005334517843797
Reino Unido,bajo,Exceso+act,acciones,M,22,1.4206123868586746,0.4565439810058861
Reino Unido,bajo,Exceso+act,acciones,M,23,1.6467014411323762,0.5105421496689214
Reino Unido,bajo,Exceso+act,acciones,M,24,2.759572592175664,0.8398841551455526
Reino Unido,bajo,Exceso+act,acciones,M,25,2.9233866190764193,0.8592919987152428
Reino Unido,bajo,Exceso+act,acciones,M,26,2.012302309789132,0.5694411082436693
Reino Unido,bajo,Exceso+act,acciones,M,27,0.7393453920594241,0.21579977943801107
Reino Unido,bajo,Exceso+act,acciones,M,28,-0.8611659291601892,-0.25222876443234704
Reino Unido,bajo,Exceso+act,acciones,M,29,0.26574892968101926,0.07575712227830779
Reino Unido,bajo,Exceso+act,acciones,M,30,-0.799637139828892,-0.2180264020961071
Reino Unido,bajo,Exceso+act,acciones,M,31,-0.6904674297113276,-0.1818743538261112
Reino Unido,bajo,Exceso+act,acciones,M,32,-0.18069745328088255,-0.05227700095353247
Reino Unido,bajo,Exceso+act,acciones,M,33,-0.12629782964340483,-0.03626983505123559
Reino Unido,bajo,Exceso+act,acciones,M,34,-0.5008556097529359,-0.13303990919614223
Reino Unido,bajo,Exceso+act,acciones,M,35,-0.7988937061397308,-0.23428770390144857
Reino Unido,bajo,Exceso+act,acciones,M,36,-2.0204259560681175,-0.571654484853983
Reino Unido,bajo,Exceso+act,acciones,M,37,-1.2500302537456138,-0.3331635939130703
Reino Unido,bajo,Exceso+act,acciones,M,38,-0.6565085149639102,-0.18521009103912042
Reino Unido,bajo,Exceso+act,acciones,M,39,-0.6530539617796671,-0.1854177204093196
Reino Unido,bajo,Exceso+act,acciones,M,40,-0.5059349972816761,-0.13910014648531047
Reino Unido,bajo,Exceso+act,acciones,M,41,-1.3732257179802028,-0.3839858146810965
Reino Unido,bajo,Exceso+act,acciones,M,42,-0.913526316231263,-0.2369538370415692
Reino Unido,bajo,Exceso+act,acciones,M,43,-1.6863297230737713,-0.4064551642008496
Reino Unido,bajo,Exceso+act,acciones,M,44,-1.5231162801702964,-0.3590809977222854
Reino Unido,bajo,Exceso+act,acciones,M,45,-1.3390589445535963,-0.3234968434849869
Reino Unido,bajo,Exceso+act,acciones,M,46,-1.0519430553991846,-0.265353740729506
Reino Unido,bajo,Exceso+act,acciones,M,47,0.12878832215298974,0.03277554898725247
Reino Unido,bajo,Exceso+act,acciones,M,48,0.7592153793447342,0.19493400643618256
Reino Unido,bajo,Exceso+act,salario,M,0,-0.2609369607665396,-1.559737937216327
Reino Unido,bajo,Exceso+act,salario,M,1,-0.2965323284358434,-0.8675651795834147
Reino Unido,bajo,Exceso+act,salario,M,2,-0.338992460599472,-0.9852434992032774
Reino Unido,bajo,Exceso+act,salario,M,3,-0.4085134148894255,-1.0101884103985068
Reino Unido,bajo,Exceso+act,salario,M,4,-0.2433201000132881,-0.6545386403830823
Reino Unido,bajo,Exceso+act,salario,M,5,-0.1779369282692725,-0.6105795689948831
Reino Unido,bajo,Exceso+act,salario,M,6,-0.050401519258091346,-0.15924500232433395
Reino Unido,bajo,Exceso+act,salario,M,7,0.011064631515748616,0.033189722684414585
Reino Unido,bajo,Exceso+act,salario,M,8,-0.010218220776098533,-0.028720358908091537
Reino Unido,bajo,Exceso+act,salario,M,9,-0.11467266827789796,-0.2983390539993662
Reino Unido,bajo,Exceso+act,salario,M,10,-0.12657423943763726,-0.3603693716168421
Reino Unido,bajo,Exceso+act,salario,M,11,-0.08849197653825977,-0.24527798189414693
Reino Unido,bajo,Exceso+act,salario,M,12,-0.37790059255960645,-0.9627789737676237
Reino Unido,bajo,Exceso+act,salario,M,13,-0.3530083818228774,-0.8655067613209356
Reino Unido,bajo,Exceso+act,salario,M,14,-0.3766404634111795,-0.790723781979305
Reino Unido,bajo,Exceso+act,salario,M,15,-0.35713915935262475,-0.7939118867972412
Reino Unido,bajo,Exceso+act,salario,M,16,-0.35765822699637595,-0.8782862218950237
Reino Unido,bajo,Exceso+act,salario,M,17,-0.3699421692536474,-0.8774809254948862
Reino Unido,bajo,Exceso+act,salario,M,18,-0.7039246043661729,-1.5815459069527116
Reino Unido,bajo,Exceso+act,salario,M,19,-0.757062663907011,-1.7046525512416644
Reino Unido,bajo,Exceso+act,salario,M,20,-0.6106309133037704,-1.380108066292201
Reino Unido,bajo,Exceso+act,salario,M,21,-0.6083127828942387,-1.3684711942671512
Reino Unido,bajo,Exceso+act,salario,M,22,-0.7448652018092039,-1.5039949403797845
Reino Unido,bajo,Exceso+act,salario,M,23,-0.6702031400702424,-1.3646556961331904
Reino Unido,bajo,Exceso+act,salario,M,24,-0.7691717464165164,-1.5118543674054463
Reino Unido,bajo,Exceso+act,salario,M,25,-0.8856769218963791,-1.4882183027415148
Reino Unido,bajo,Exceso+act,salario,M,26,-0.7720665241762498,-1.2246169558515485
Reino Unido,bajo,Exceso+act,salario,M,27,-0.9979363409326816,-1.6464132137606402
Reino Unido,bajo,Exceso+act,salario,M,28,-1.0200098163756688,-1.6862286339083772
